48002,-11.55,4.97,2.01,48002,2.92,146.7755734,-65.07201888,0.42
112158,13.11,-26.11,15.18,112158,2.93,340.7505357,30.22130866,0.87
60965,-209.97,-139.3,37.11,60965,2.94,187.4665965,-16.51509397,-0.04
32768,34.23,-65.85,17.85,32768,2.94,102.4839035,-50.61439973,1.14
109074,17.9,-9.93,4.3,109074,2.95,331.4459387,-0.31982656,0.92
18543,60.51,-111.34,14.75,18543,2.97,59.50720862,-13.50824471,1.78
47908,-46.09,-9.57,13.01,47908,2.97,146.4629267,23.77427792,0.81
26451,2.39,-18.04,7.82,26451,2.97,84.41118447,21.14259299,-0.15
88635,-55.75,-181.53,33.94,88635,2.98,271.4521859,-30.42365007,0.99
93747,-7.04,-95.31,39.18,93747,2.99,286.3525518,13.86370983,-0.01
87073,0.44,-6.4,1.82,87073,2.99,266.8961714,-40.12698197,0.64
64962,68.41,-41.09,24.69,64962,2.99,199.7302224,-23.17141246,0.9
82514,-8.84,-21.6,3.97,82514,3,252.967662,-38.04732717,-0.2
108085,95.88,-12.1,16.07,108085,3,328.481892,-37.3648229,-0.1
10064,148.78,-39.13,26.24,10064,3,32.38550383,34.98739204,0.17
75097,-18.03,17.68,6.79,75097,3,230.1822884,71.83397308,0.12
54539,-62.35,-27.38,22.21,54539,3,167.4160809,44.49855337,1.09
17358,23.83,-41.93,6.18,17358,3.01,55.7311754,47.7876533,-0.07
30122,8,3.81,9.7,30122,3.02,95.07827982,-30.06337656,-0.2
33977,-1.56,4.28,1.27,33977,3.02,105.7561399,-23.83330131,-0.03
59316,-71.52,10.55,10.75,59316,3.02,182.5313577,-22.61979211,1.23
23416,0.18,-2.31,1.6,23416,3.03,75.49222507,43.82331397,0.61
62322,-40.4,-10.32,10.48,62322,3.04,191.5702901,-68.10809405,-0.19
71075,-115.55,151.87,38.29,71075,3.04,218.0198242,38.30788348,0.17
95947,-7.09,-5.63,8.46,95947,3.05,292.6803553,27.9596948,1.05
100345,48.42,14,9.48,100345,3.05,305.2526935,-14.78140119,0.9
32246,-5.93,-12.81,3.61,32246,3.06,100.9830409,25.13115531,1.22
50801,-80.47,34.1,13.11,50801,3.06,155.5825136,41.4994335,1.77
94376,94.49,92.3,32.54,94376,3.07,288.1381458,67.66131695,0.94
89642,-129.27,-166.61,21.87,89642,3.1,274.4072049,-36.76128103,2.24
52943,92.77,199.02,23.54,52943,3.11,162.405967,-16.19413208,1.22
43813,-99.76,14.65,21.64,43813,3.11,133.8486869,5.9455277,0.96
56561,-33.84,-6.87,7.96,56561,3.11,173.9455345,-63.01982488,-0.01
101772,49.2,66.07,32.21,101772,3.11,309.3916237,-47.29166239,0.98
83081,-18.31,-35.29,5.68,83081,3.12,254.6551282,-55.99005508,1.6
84379,-21.14,-157.68,41.55,84379,3.12,258.7580174,24.83958739,0.06
27628,55.74,404.68,37.94,27628,3.12,87.7398034,-35.76929225,1.1
44127,-441.12,-215.21,68.32,44127,3.12,134.8034948,48.04234956,0.25
73334,-17.76,-21.33,6.05,73334,3.13,224.7904125,-42.10414199,-0.21
45860,-222.8,14.78,14.69,45860,3.14,140.2644117,34.39252592,1.65
46701,-32.58,6.08,13.72,46701,3.16,142.8056407,-57.0343916,1.59
84380,-27.35,2.7,8.89,84380,3.16,258.7618928,36.80915527,1.31
46853,-947.06,-535.6,74.15,46853,3.17,143.2180219,51.67860208,0.56
83895,-20.76,19.15,9.6,83895,3.17,257.1967711,65.71463676,-0.14
31685,-0.43,-3.99,7.71,31685,3.17,99.44029869,-43.19592394,-0.07
92041,51.15,0.45,14.14,92041,3.17,281.4139708,-26.9907794,-0.1
23767,30.6,-68.41,14.87,23767,3.18,76.62862102,41.23464074,-0.17
71908,-192.64,-234.07,60.97,71908,3.18,220.6278543,-64.97456957,0.26
83000,-293.03,-9.7,37.99,83000,3.19,254.4177942,9.37505626,1.1
22449,463.44,11.62,124.6,22449,3.19,72.45890935,6.96124744,0.53
87261,42.09,27.77,25.71,87261,3.19,267.4643802,-37.04337105,1.15
23685,19.27,-72.35,14.39,23685,3.19,76.36521705,-22.37085673,1.5
104732,6.87,-68.12,21.62,104732,3.21,318.2340898,30.22708128,0.97
116727,-48.85,127.18,72.5,116727,3.21,354.8374252,77.63196681,0.99
75141,-19.11,-24.05,6.39,75141,3.22,230.3430683,-40.64745946,-0.23
79882,82.39,40.08,30.34,79882,3.23,244.5801699,-4.69260809,0.96
89962,-547.57,-700.72,52.81,89962,3.23,275.3288358,-2.897122,0.96
106032,12.6,8.73,5.48,106032,3.23,322.164896,70.56069481,-0.25
99473,35.48,6.05,11.36,99473,3.24,302.8261033,-0.82147569,-0.06
32607,-68.39,242.03,32.96,32607,3.24,102.0480713,-61.94197988,0.28
73714,-71.85,-44.69,11.17,73714,3.25,226.0177579,-25.28185602,2.23
36377,-59.86,188.73,17.74,36377,3.25,112.3078263,-43.30189129,1.54
93194,-2.76,1.77,5.14,93194,3.25,284.7359357,32.68955312,-0.03
68895,43.05,-140.82,32.17,68895,3.25,211.5927873,-26.68201883,1.1
17678,51.07,115.27,15.23,17678,3.26,56.80929799,-74.23924251,1.94
3092,115.38,-83.05,32.19,3092,3.27,9.83165567,30.86122579,1.23
84970,-8.84,-23.64,5.79,84970,3.27,260.5024337,-24.99948797,-0.21
113136,-44.08,-24.81,20.44,113136,3.27,343.6626635,-15.82075994,0.08
24305,45.66,-16.13,17.69,24305,3.29,78.2328046,-16.20542901,-0.09
75458,-8.27,17.3,31.92,75458,3.29,231.2324337,58.96602354,1.07
50099,-35.73,7.55,8.81,50099,3.29,153.4344955,-70.03792169,-0.03
51576,-16.59,11.42,6.56,51576,3.3,158.0061825,-61.68536031,0.02
21281,58.06,12.73,18.56,21281,3.3,68.49882684,-55.04500559,-0.08
29655,-62.53,-10.24,9.34,29655,3.31,93.71956952,22.50682376,2.7
85267,-0.77,-15.85,2.87,85267,3.31,261.3485827,-56.37768824,-0.12
88048,-10.31,-116.12,21.35,88048,3.32,269.7566566,-9.77334973,0.95
59774,103.56,7.81,40.05,59774,3.32,183.856038,57.03259792,0.03
93864,-50.79,-250.51,27.09,93864,3.32,286.7351763,-27.66981416,1.15
14354,128.69,-106.61,10.03,14354,3.32,46.29373754,38.84053298,2.76
84143,22.01,-287.41,45.56,84143,3.32,258.038233,-43.23849039,0.47
5165,-70.16,31.6,16.46,5165,3.32,16.52127713,-46.71849042,0.9
54879,-59.01,-79.37,18.36,54879,3.33,168.5601704,15.4297631,0.01
19780,41.64,49.72,19.98,19780,3.33,63.60596306,-62.47397888,0.91
38170,-5.56,-0.71,2.42,38170,3.34,117.3235781,-24.85978401,1.08
41704,-134.31,-107.73,17.76,41704,3.35,127.5667923,60.7184311,0.87
32362,-115.16,-190.91,57.02,32362,3.35,101.3226398,12.89605513,0.48
25281,-0.54,-3.21,3.62,25281,3.35,81.11923774,-2.39713844,-0.16
8886,31.98,-18.66,7.38,8886,3.35,28.59868107,63.67014686,-0.12
95501,253.06,80.67,65.05,95501,3.36,291.3739694,3.11457923,0.38
75264,-20.25,-20.13,6.47,75264,3.37,230.6703647,-44.68957314,-0.2
43109,-231.04,-40.17,24.13,43109,3.38,131.6943593,6.41890691,0.78
66249,-278.89,48.56,44.55,66249,3.38,203.673978,-0.59593821,0.12
109492,13.35,4.49,4.49,109492,3.39,332.7135913,58.20124992,1.58
50371,-24.25,6.38,4.43,50371,3.39,154.2708554,-61.33231977,1.45
26207,-1.03,-1.86,3.09,26207,3.39,83.78449043,9.93416294,-0.13
63090,-471.44,-52.81,16.11,63090,3.39,193.9020137,3.39759862,2.24
20894,108.66,-26.39,21.89,20894,3.4,67.16531219,15.8709468,0.21
74395,-113.94,-71,28.06,74395,3.41,228.0716798,-52.09907465,0.91
18724,-8.15,-11.98,8.81,18724,3.41,60.17008591,12.49037571,-0.08
112029,77.38,-10.98,15.64,112029,3.41,340.3653118,10.83139111,-0.06
67464,-26.01,-20.38,6.87,67464,3.41,207.3762392,-41.68765971,-0.24
102422,86.08,817.89,69.73,102422,3.41,311.3219526,61.83679404,0.94
6867,-18.21,-207.71,13.94,6867,3.41,22.0914236,-43.31772906,1.73
